AccountID,AccountName,InstanceID,Name,State,PrivateIP,PublicIP,InstanceType,VPC,Subnet,AZ,Platform,PlatformDetails,ImageId,OSName,OSVersion
182474764393,account182474764393,i-00ed742729f2835c9,LDMTDAWSUP01,running,10.47.13.66,N/A,t2.medium,vpc-0f7b9a5734e313598,subnet-063edca7431e7e5da,ap-southeast-2a,linux,"Linux/UNIX","ami-0d21d42bea8de8b55","ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20221201","18.04"
182474764393,account182474764393,i-0c7cfc6ece059b55b,TEDDCAWSWP01,running,10.47.13.227,N/A,c7i-flex.2xlarge,vpc-0f7b9a5734e313598,subnet-063edca7431e7e5da,ap-southeast-2a,windows,"Windows","ami-06b00f130fc23adc7","N/A","N/A"
182474764393,account182474764393,i-0fc167772c3a13525,TEDDBAWSWP02,running,10.47.15.188,N/A,r6in.4xlarge,vpc-0f7b9a5734e313598,subnet-060193a2eff96e9d2,ap-southeast-2c,windows,"Windows with SQL Server Enterprise","ami-05b04c75fd71e6ecf","N/A","N/A"
182474764393,account182474764393,i-0b737c0cee4e896d3,SGWAPAWSWP01,running,10.47.15.161,N/A,m6i.xlarge,vpc-0f7b9a5734e313598,subnet-060193a2eff96e9d2,ap-southeast-2c,linux,"Linux/UNIX","ami-012767feec8fbc8b4","N/A","N/A"
182474764393,account182474764393,i-0882e3085eddb6ac1,TEDDBAWSWP01,running,10.47.14.91,N/A,r6in.4xlarge,vpc-0f7b9a5734e313598,subnet-0bebdd3c92ea30986,ap-southeast-2b,windows,"Windows with SQL Server Enterprise","ami-05b04c75fd71e6ecf","N/A","N/A"
182474764393,account182474764393,i-0970f85f54e9573f0,TEDDCAWSWP02,running,10.47.14.78,N/A,c7i-flex.2xlarge,vpc-0f7b9a5734e313598,subnet-0bebdd3c92ea30986,ap-southeast-2b,windows,"Windows","ami-06b00f130fc23adc7","N/A","N/A"
182474764393,account182474764393,i-0b36dfae01778c174,TEDDBAWSWP03,running,10.47.14.18,N/A,r6i.2xlarge,vpc-0f7b9a5734e313598,subnet-0bebdd3c92ea30986,ap-southeast-2b,windows,"Windows with SQL Server Standard","ami-086d103facfa3bbe5","N/A","N/A"
182474764393,account182474764393,i-04594cdce7a4178e5,TEDWBAWSWP02,running,10.47.14.216,N/A,r6i.large,vpc-0f7b9a5734e313598,subnet-0bebdd3c92ea30986,ap-southeast-2b,windows,"Windows","ami-019c6143c44ed2c2c","RDSUI-Baseline","N/A"
182474764393,account182474764393,i-0e65807abcaf8c1e8,TEDWBAWSWP01,running,10.47.13.169,N/A,r6i.large,vpc-0f7b9a5734e313598,subnet-063edca7431e7e5da,ap-southeast-2a,windows,"Windows","ami-019c6143c44ed2c2c","RDSUI-Baseline","N/A"
182474764393,account182474764393,i-027a5723b0406816a,TEDAPAWSWP02,running,10.47.13.251,N/A,r6i.2xlarge,vpc-0f7b9a5734e313598,subnet-063edca7431e7e5da,ap-southeast-2a,windows,"Windows","ami-0b5c8f6025a6f21a0","GAMI-v072025-TED-APP-PROD-2025-07-07T01-10-39.056Z","N/A"
182474764393,account182474764393,i-08d8ad286c36970c7,TEDDIAWSWP01,running,10.47.13.226,N/A,r6i.2xlarge,vpc-0f7b9a5734e313598,subnet-063edca7431e7e5da,ap-southeast-2a,windows,"Windows","ami-0d75346f7d88885b8","GAMI-v072025-TED-INT-PROD-2025-07-07T01-10-45.439Z","N/A"
182474764393,account182474764393,i-00891ec86531bcbb0,TEDAPAWSWP01,running,10.47.14.16,N/A,r6i.2xlarge,vpc-0f7b9a5734e313598,subnet-0bebdd3c92ea30986,ap-southeast-2b,windows,"Windows","ami-0b5c8f6025a6f21a0","GAMI-v072025-TED-APP-PROD-2025-07-07T01-10-39.056Z","N/A"
182474764393,account182474764393,i-096658410ff0d568b,TEDAPAWSWP03,running,10.47.14.171,N/A,r6i.2xlarge,vpc-0f7b9a5734e313598,subnet-0bebdd3c92ea30986,ap-southeast-2b,windows,"Windows","ami-0b5c8f6025a6f21a0","GAMI-v072025-TED-APP-PROD-2025-07-07T01-10-39.056Z","N/A"
182474764393,account182474764393,i-0c03d502c6f62232f,TEDDIAWSWP02,running,10.47.14.183,N/A,r6i.2xlarge,vpc-0f7b9a5734e313598,subnet-0bebdd3c92ea30986,ap-southeast-2b,windows,"Windows","ami-0d75346f7d88885b8","GAMI-v072025-TED-INT-PROD-2025-07-07T01-10-45.439Z","N/A"
302791467987,account302791467987,i-0d35bcc0ad4056bfc,WBMAPAWSLT01,running,10.46.59.58,N/A,c7i-flex.4xlarge,vpc-085929e99d8c63968,subnet-08cc86a3d15f36db6,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-0a7247620c75737db","RHEL9AMI2023-11-13T07-01-49.557Z","N/A"
302791467987,account302791467987,i-09c85ec5883acede4,WISAPAWSLU02,running,10.46.58.216,N/A,i4i.large,vpc-085929e99d8c63968,subnet-0fb88deb5b734b24d,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0a7247620c75737db","RHEL9AMI2023-11-13T07-01-49.557Z","N/A"
302791467987,account302791467987,i-00b5298a28ad7b5e4,WUMAPAWSLU02,running,10.46.58.221,N/A,m6a.large,vpc-085929e99d8c63968,subnet-0fb88deb5b734b24d,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0a7247620c75737db","RHEL9AMI2023-11-13T07-01-49.557Z","N/A"
302791467987,account302791467987,i-0e541df597414416d,WUMAPAWSLU01,running,10.46.58.55,N/A,m6a.large,vpc-085929e99d8c63968,subnet-0fb88deb5b734b24d,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0a7247620c75737db","RHEL9AMI2023-11-13T07-01-49.557Z","N/A"
302791467987,account302791467987,i-071b6a8c08ddba6ed,WFIAPAWSLU01,running,10.46.58.124,N/A,m6a.large,vpc-085929e99d8c63968,subnet-0fb88deb5b734b24d,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0a7247620c75737db","RHEL9AMI2023-11-13T07-01-49.557Z","N/A"
302791467987,account302791467987,i-0669f03f1266c9147,WUMAPAWSLF02,running,10.46.58.128,N/A,c7i-flex.xlarge,vpc-085929e99d8c63968,subnet-0fb88deb5b734b24d,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0a7247620c75737db","RHEL9AMI2023-11-13T07-01-49.557Z","N/A"
302791467987,account302791467987,i-091a7535f2d092612,WISAPAWSLF02,running,10.46.58.245,N/A,i4i.2xlarge,vpc-085929e99d8c63968,subnet-0fb88deb5b734b24d,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-0a7247620c75737db","RHEL9AMI2023-11-13T07-01-49.557Z","N/A"
302791467987,account302791467987,i-02412df5a4567e6cf,WISAPAWSLU01,running,10.46.57.72,N/A,i4i.large,vpc-085929e99d8c63968,subnet-04bf54b075440d77b,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0a7247620c75737db","RHEL9AMI2023-11-13T07-01-49.557Z","N/A"
302791467987,account302791467987,i-004590716ea856dd0,WFIAPAWSLF01,running,10.46.57.122,N/A,c7i-flex.large,vpc-085929e99d8c63968,subnet-04bf54b075440d77b,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0a7247620c75737db","RHEL9AMI2023-11-13T07-01-49.557Z","N/A"
302791467987,account302791467987,i-0d38829bbb6cd403b,WISAPAWSLF01,running,10.46.57.17,N/A,i4i.2xlarge,vpc-085929e99d8c63968,subnet-04bf54b075440d77b,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0a7247620c75737db","RHEL9AMI2023-11-13T07-01-49.557Z","N/A"
302791467987,account302791467987,i-05a2b315124e26850,WUMAPAWSLF03,running,10.46.57.182,N/A,c7i-flex.xlarge,vpc-085929e99d8c63968,subnet-04bf54b075440d77b,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0a7247620c75737db","RHEL9AMI2023-11-13T07-01-49.557Z","N/A"
302791467987,account302791467987,i-0ff71b977c2bc425c,WUMAPAWSLF01,running,10.46.57.5,N/A,c7i-flex.xlarge,vpc-085929e99d8c63968,subnet-04bf54b075440d77b,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0a7247620c75737db","RHEL9AMI2023-11-13T07-01-49.557Z","N/A"
302791467987,account302791467987,i-0f3a5804956b03d83,ANSAPAWSLP02,running,10.46.57.100,N/A,t3.medium,vpc-085929e99d8c63968,subnet-04bf54b075440d77b,ap-southeast-2a,linux,"Red Hat Enterprise Linux","ami-0a7247620c75737db","RHEL9AMI2023-11-13T07-01-49.557Z","N/A"
302791467987,account302791467987,i-07bd01f50df935f2c,ANSAPAWSALP01,running,10.46.57.67,N/A,t3.medium,vpc-085929e99d8c63968,subnet-04bf54b075440d77b,ap-southeast-2a,linux,"Linux/UNIX","ami-0df5c32c4d4710802","amzn2-ami-kernel-5.10-hvm-2.0.20240131.0-x86_64-gp2","5.10"
302791467987,account302791467987,i-0890e0ec69fa27ef2,ANSAPAWSUP01,running,10.46.57.233,N/A,t3.medium,vpc-085929e99d8c63968,subnet-04bf54b075440d77b,ap-southeast-2a,linux,"Linux/UNIX","ami-0f2967bce46537146","ubuntu/images/hvm-ssd/ubuntu-focal-20.04-amd64-server-20231025","20.04"
302791467987,account302791467987,i-0706ade57b7607bea,WBMAPAWSLD01,running,10.46.59.229,N/A,m6i.xlarge,vpc-085929e99d8c63968,subnet-08cc86a3d15f36db6,ap-southeast-2c,linux,"Red Hat Enterprise Linux","ami-03b1bbc0dbaee457f","WebM0S-27-2-24","N/A"
412638444749,account412638444749,i-04a3e478c94e7ec2d,FLEDBAUT001,running,10.47.130.143,N/A,t3.xlarge,vpc-01267118b07f2377d,subnet-0e75302c6eed38787,ap-southeast-2b,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
412638444749,account412638444749,i-02f1dc7ef30a0e4a1,FLEAPAUT003,running,10.47.130.77,N/A,t3.medium,vpc-01267118b07f2377d,subnet-0e75302c6eed38787,ap-southeast-2b,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
412638444749,account412638444749,i-0715ebad10e201029,FLEDBAWSWD01,running,10.47.130.19,N/A,r7i.xlarge,vpc-01267118b07f2377d,subnet-0e75302c6eed38787,ap-southeast-2b,windows,"Windows","ami-0597918299c377939","N/A","N/A"
412638444749,account412638444749,i-01f71a0f7566a8358,FLEAPAWSWD01,running,10.47.130.85,N/A,c7i-flex.large,vpc-01267118b07f2377d,subnet-0e75302c6eed38787,ap-southeast-2b,windows,"Windows","ami-0597918299c377939","N/A","N/A"
430596434606,account430596434606,i-0abce3709b7227995,FLEDBAUU002,running,10.47.133.193,N/A,t3.xlarge,vpc-0402fcca8516404e2,subnet-0bd284cf24fb46018,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
430596434606,account430596434606,i-0a43b25ed0dd40a1d,FLEAPAUU004,running,10.47.133.137,N/A,t3.medium,vpc-0402fcca8516404e2,subnet-0bd284cf24fb46018,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
430596434606,account430596434606,i-0da16a9499aa9f08e,FLEAPAWSWU01,running,10.47.135.165,N/A,m7i-flex.large,vpc-0402fcca8516404e2,subnet-0539c4d4d403fb42e,ap-southeast-2c,windows,"Windows","ami-097ba5c835298d7c6","WindowsServer2022GAMI2024-11-21T06-10-05.816Z","05.816"
430596434606,account430596434606,i-0145c828ebb55ef8d,FLEDBAWSWU01,running,10.47.135.210,N/A,r7i.xlarge,vpc-0402fcca8516404e2,subnet-0539c4d4d403fb42e,ap-southeast-2c,windows,"Windows with SQL Server Standard","ami-000cb9951df3c46d3","IBWin2022SQL2022STDGAMI2024-10-25T01-04-53.089Z","N/A"
502966642495,account502966642495,i-0cee7ee515db3d790,SQLDBAUP023,running,10.47.84.198,N/A,r6i.4xlarge,vpc-07380861fab72886a,subnet-02c423de3b853bb3f,ap-southeast-2b,windows,"Windows with SQL Server Standard","ami-09e76c51cd3485e20","N/A","N/A"
502966642495,account502966642495,i-0b889761f55d01c12,CDPUTAUP005,running,10.47.87.210,N/A,t2.large,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0d1a5643178b21007","N/A","N/A"
502966642495,account502966642495,i-00d278a03512b6fed,CDPUTAUP008,running,10.47.86.43,N/A,t2.large,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-01b0a1d7d351a8464","N/A","N/A"
502966642495,account502966642495,i-08e6fd6833b7bc7b0,DEMAPAUP016,running,10.47.86.117,N/A,m6i.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,windows,"Windows","ami-09e76c51cd3485e20","N/A","N/A"
502966642495,account502966642495,i-03597b610fbca8c1d,DEMAPAUP004,running,10.47.87.146,N/A,c5.large,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-0a34f2f4e37a643bc,DEMAPAUP002,running,10.47.86.165,N/A,c6i.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-0136a017f7682f653,DEMAPAUP014,running,10.47.86.207,N/A,c6i.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-0bbbcae7e4263943e,DEMAPAUP012,running,10.47.86.40,N/A,c6i.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-0d645712feb4b3722,DEMAPAUP006,running,10.47.86.219,N/A,c6i.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-076d788b91b9f4601,DEMAPAUP017,running,10.47.86.209,N/A,c6i.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-0f4faffabdc1ee366,DEMAPAUP007,running,10.47.87.46,N/A,c6i.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-08e939f4103aa3897,DEMAPAUP018,running,10.47.86.249,N/A,c6i.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-0c1594db8c07a1f1c,DEMAPAUP015,running,10.47.86.24,N/A,c6i.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-053ac35a3cc6116bb,DEMAPAUP020,running,10.47.87.128,N/A,c6i.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-08fc9dc1199718f16,DEMAPAUP019,running,10.47.87.9,N/A,c6i.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-0ec15bdf7ce5a5b9d,DEMAPAUP013,running,10.47.87.99,N/A,c6i.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-0082efc2d6e62f914,DEMAPAUP011,running,10.47.86.152,N/A,c6i.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-016de3fef9bd59f0c,DEMAPAUP021,running,10.47.87.193,N/A,c6i.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-0abf2c41e611b7853,ACGAPAUP001,running,10.47.87.244,N/A,m5.large,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-03161005521deb773,DEMAPAUP010,running,10.47.86.176,N/A,c5.large,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-05396a47fb3dafa62,DEMAPAUP005,running,10.47.86.245,N/A,c5.large,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-069e9bf2d14556e6d,FTPWMAUP001,running,10.47.87.26,N/A,t2.medium,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-003cbdf2676650704,LDMMTAWSUP01,running,10.47.82.23,N/A,t2.medium,vpc-07380861fab72886a,subnet-060fef3fb5477123d,ap-southeast-2a,linux,"Linux/UNIX","ami-0d21d42bea8de8b55","ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20221201","18.04"
502966642495,account502966642495,i-073f1279068c1568d,LDMTEAWSUP01,running,10.47.90.102,N/A,t2.medium,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-0d21d42bea8de8b55","ubuntu/images/hvm-ssd/ubuntu-bionic-18.04-amd64-server-20221201","18.04"
502966642495,account502966642495,i-0c93f3ae6a9bdd6e7,NEXUS,running,10.47.86.170,N/A,c5.large,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-0379d8e48bbf93b8d,CDPUTAUP006,running,10.47.86.97,N/A,c7i.xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-09f45f5e697c418ea,SQLDBAWSWP02,running,10.47.85.69,N/A,m4.2xlarge,vpc-07380861fab72886a,subnet-02c423de3b853bb3f,ap-southeast-2b,windows,"Windows with SQL Server Standard","ami-03dc09e659a2b866d","N/A","N/A"
502966642495,account502966642495,i-00209e77cef72502f,CESAPAUP004,running,10.47.85.163,N/A,r5.2xlarge,vpc-07380861fab72886a,subnet-02c423de3b853bb3f,ap-southeast-2b,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-02b89bf20aef1ed69,CESAPAUP002,running,10.47.84.145,N/A,r5.2xlarge,vpc-07380861fab72886a,subnet-02c423de3b853bb3f,ap-southeast-2b,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-0bc71b25eab6c9b06,CESAPAUP001,running,10.47.86.105,N/A,r5.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-0c7c44464d88500c8,CESAPAUP005,running,10.47.87.132,N/A,c4.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-0026bd5ac1786970d,CESAPAUP003,running,10.47.86.197,N/A,r5.2xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-00a39f86656c29e29,TP1APAWSLP01,running,10.47.87.194,N/A,t3.small,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0db9f4746cb6e35b7","AmazonLinux2GoldenAMIV9","N/A"
502966642495,account502966642495,i-08e490678142826f6,NoName,running,10.47.85.184,N/A,t3.xlarge,vpc-07380861fab72886a,subnet-02c423de3b853bb3f,ap-southeast-2b,linux,"Linux/UNIX","ami-0817cc9874e76918d","amazon-eks-node-1.30-v20241011","1.30.4"
502966642495,account502966642495,i-08c6932929edd6ab4,NoName,running,10.47.84.29,N/A,t3.xlarge,vpc-07380861fab72886a,subnet-02c423de3b853bb3f,ap-southeast-2b,linux,"Linux/UNIX","ami-0817cc9874e76918d","amazon-eks-node-1.30-v20241011","1.30.4"
502966642495,account502966642495,i-0fdd54056ce75598a,NoName,running,10.47.86.206,N/A,t3.xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0817cc9874e76918d","amazon-eks-node-1.30-v20241011","1.30.4"
502966642495,account502966642495,i-0f2b66f3ad962f251,NoName,running,10.47.87.31,N/A,t3.xlarge,vpc-07380861fab72886a,subnet-083c25426a5ee5b60,ap-southeast-2a,linux,"Linux/UNIX","ami-0817cc9874e76918d","amazon-eks-node-1.30-v20241011","1.30.4"
502966642495,account502966642495,i-0c4e6fbf284f330be,CPPAPAWSLP01,running,10.47.85.93,N/A,m7i.xlarge,vpc-07380861fab72886a,subnet-02c423de3b853bb3f,ap-southeast-2b,linux,"Red Hat Enterprise Linux","ami-07578b811635e4fdb","RHEL9AMI2025-01-04T00-00-22.506Z","N/A"
502966642495,account502966642495,i-0b74bafdaf0130060,CPPDBAWSWP01,running,10.47.84.15,N/A,r7i.2xlarge,vpc-07380861fab72886a,subnet-02c423de3b853bb3f,ap-southeast-2b,windows,"Windows with SQL Server Standard","ami-01e225a3c3b05b9b7","IBWin2022SQL2022STDGAMI2025-01-15T01-12-36.397Z","N/A"
502966642495,account502966642495,i-0bb7ecef876dc134c,DEMAPAUP001,running,10.47.90.97,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-06f11a00f8043a006,DEMAPAUP001,running,10.47.90.47,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-0a28dded585661bdc,DEMAPAUP001,running,10.47.90.236,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-0d9b8f3ae69bb770a,DEMAPAUP001,running,10.47.90.138,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-00d767aec19d93fc8,DEMAPAUP001,running,10.47.90.233,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-077fe839704b5c2c5,DEMAPAUP001,running,10.47.90.5,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-08ffb5972316e80f8,DEMAPAUP001,running,10.47.90.165,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-0b9e9160885865f46,DEMAPAUP001,running,10.47.90.197,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-0ee3816c624752ab0,DEMAPAUP001,running,10.47.90.132,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-04fa80efefe6ad650,DEMAPAUP001,running,10.47.90.36,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-0343e17e959d92bf6,DEMAPAUP001,running,10.47.90.163,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-06080f827acc066c7,DEMAPAUP001,running,10.47.90.190,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-00f19f2cf4c867a12,DEMAPAUP001,running,10.47.90.62,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-0a576f3f810bfaee2,DEMAPAUP001,running,10.47.90.189,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-0cb83c152500dd699,DEMAPAUP001,running,10.47.90.61,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
502966642495,account502966642495,i-04ad75a91c1eec4d8,DEMAPAUP001,running,10.47.90.60,N/A,m6g.4xlarge,vpc-069f05eb431814369,subnet-0c6c11c9a38bb1884,ap-southeast-2a,linux,"Linux/UNIX","ami-035e551dbf9b3426c","N/A","N/A"
